標題,發布時間
【陸上交通事故-11:56臺東縣池上鄉新興一路421號前，3自小客車車禍事故，計6人輕傷，12:24全數送醫】,112-11-10
【陸上交通事故-15:07桃園市平鎮區快速路三段和中豐路一段交叉路口1小貨車、1大貨車及1小客車車禍，計5人受傷，16:33全數送醫】,112-11-10
【學校火災】【10日19:27澎湖縣馬公市中華路「馬公國民中學」火災，已撲滅、無傷亡】,112-11-10
【果菜市場火災】【10日22:11高雄市三民區十全路果菜市場火災，22:18火勢撲滅，無傷亡】,112-11-10
【地震】【11日00:54花蓮縣政府南方64.9公里(臺灣東部海域)發生芮氏規模5.4地震，無災情】,112-11-11
【消防快訊-陸上交通事故】,112-11-11
【倉庫火災】【12日13:20臺中市大肚區文昌路3段162巷51弄倉庫火災(靠近國道3號往北方向187K+822和美路段)，共燒2間倉儲，15:22火勢撲滅，無傷亡】,112-11-12
【住宅火災】【13日00:58花蓮縣富里鄉車站街住宅火災，02:16火勢撲滅，無傷亡】,112-11-13
【學校宿舍火災】【12日22:40屏東縣屏東市民生東路「屏東大學屏商校區」學生宿舍火災，已撲滅，無傷亡】,112-11-13
【工廠火災】【13日16:02臺中市大甲區中山路二段1工廠火災，已撲滅，1男員工灼傷送醫】結報,112-11-14
【住宅火災】【13日09:52臺南市南區鯤鯓路1住宅火災，已撲滅，無傷亡】結報,112-11-14
【住宅火災】【13日09:37雲林縣斗南鎮林子里住宅火災，已撲滅，1男燒燙傷送醫】結報,112-11-14
【住宅火災】【13日10:44嘉義縣民雄鄉雙福村住宅火災，已撲滅，無傷亡】結報,112-11-14
【住宅火災】【13日17:10臺北市南港區舊庄街二段1住宅火災，已撲滅，無傷亡】結報,112-11-14
【鋪路機火災】【13日23:20桃園市觀音區國瑞路1鋪路機火災，已撲滅，1人死亡】結報,112-11-14
​【商店火災】【15日11:38彰化縣彰化市中山路2段商店火災，已撲滅，無傷亡】,112-11-16
​【資源回收廠火災】【15日13:14新竹縣關西鎮東安里1資源回收廠火災，14:07火勢撲滅，無傷亡】,112-11-16
​【住宅火災】【17日00:02宜蘭縣五結鄉仁七路1住宅火災，屋主預防性送醫,112-11-17
​【地震】【17日05:00臺東縣政府南南東方 111.8 公里(臺灣東南部海域)發生芮氏規模4.0地震，無災情】,112-11-17
【縱火】【18日22:14臺南市七股區樹林里1女縱火燒門及雜物，已撲滅，無傷亡】,112-11-18
【廢棄工廠火災】【18日22:00臺南市七股區後港里港東40號廢棄工廠火災，22:38火勢撲滅，無傷亡】,112-11-18
【住宅火災】【18日20:42基隆市中正區和平街29巷住宅火災，22:05火勢撲滅，無傷亡】,112-11-18
【縱火】【18日21:19臺南市東山區新東路一段12巷內雜物疑似遭縱火，已撲滅，無傷亡】,112-11-18
【縱火】【18日17:04臺中市北區英才路1住宅，門前1春聯遭縱火，已撲滅，無傷亡】,112-11-18
【商店火災】【18日20:14嘉義市西區友愛路連棟商店火災，已撲滅，疏散28人，無傷亡】,112-11-18
【山域事故】【18日14:26南投縣仁愛鄉「萬大南溪」5山友無法渡溪且失溫請求救援，空勤直升機及本署特搜共勤成功吊掛】,112-11-18
【住宅火災】【18日14:47雲林縣虎尾鎮新吉里住宅火災，已撲滅，救出1人輕傷送醫】,112-11-18
【緊急救護】【18日10:24花蓮縣豐濱鄉磯崎山區，1女進行飛行傘活動自空中摔落，經送醫搶救後宣告死亡】,112-11-18
【山域事故】【17日15:37南投縣仁愛鄉「能高安東軍縱走」2男山友因山路崩塌、無法通過請求救援，18日空勤直升機及本署特搜共勤成功吊掛】,112-11-18
​【汽車火災】【17日08:39彰化縣伸港鄉建國一街與什股二街路口旁空地汽車火災，已撲滅，駕駛座1焦屍】,112-11-18
【工廠火災】【17日04:05臺中市神岡區新興路工廠火災，09:14火勢撲滅，2人受傷送醫，10:10尋獲失聯者已明顯死亡】結報,112-11-18
【山域事故】【15日17:32花蓮縣卓溪鄉「喀西帕南山」1女失聯，20日11:02尋獲失聯者無大礙，空勤直升機及本署特搜共勤成功吊掛送醫】,112-11-21
【垃圾掩埋場火災】【20日12:18苗栗市「西山公墓垃圾掩埋場」火災，已侷限火勢及開闢防火巷，無傷亡】續報2,112-11-21
【機關火災】【20日18:53屏東縣竹田鄉義永路12號「屏東監獄」警備車輛檢查站旁辦公室火災，已撲滅，無傷亡】,112-11-21
【住宅火災】【20日23:07臺北市北投區知行路住宅火災，已撲滅，疏散16人、救出4人，無傷亡】,112-11-21
【地震】【21日01:16南投縣政府東南東方19.3公里(南投縣水里鄉)發生芮氏規模4.6地震，無災情】,112-11-21
【地震】【21日23:22臺東縣政府西南方27.1公里(臺東縣金峰鄉)發生芮氏規模3.8地震，無災情】,112-11-22
【陸上交通事故-21日16:10彰化縣竹塘鄉自強路45號前1幼稚園交通車及1自小客車禍，計14人受傷，16:45全數送醫】結報,112-11-22
【陸上交通事故-21日12:05臺北市士林區忠誠路二段144號前1自小客車及1計程車車禍，計6人輕傷，12:36全數送醫】初(結)報,112-11-22
【工廠火災】【21日12:20臺南市新營區新芳街「中鼎資源再生公司」工廠火災，已撲滅，無傷亡】結報,112-11-22
【陸上交通事故-21日09:29臺東縣太麻里台9線396公里附近路段，2自小客車車禍事故，計5人輕傷，10:08全數送醫】初(結)報,112-11-22
【鐵皮屋火災】【23日04:29屏東縣新園鄉興安路鐵皮屋火災，已撲滅，無傷亡】,112-11-23
【住宅火災】【23日00:09彰化縣和美鎮彰和路二段某住宅火災，00:51火勢撲滅，4人燒灼傷送醫】,112-11-23
【一氧化碳中毒】【22日19:40新北市林口區文化二路某住宅2人一氧化碳中毒送醫】,112-11-23
【住宅火災】【22日18:58屏東縣內埔鄉原勝路某住宅火災，已撲滅，1男OHCA送醫】,112-11-23
【山域事故】【22日08:23花蓮縣卓溪鄉「馬利加南山屋」1女疑似高山症，空勤直升機及本署特搜共勤成功吊掛送醫】,112-11-23
​【疑似縱火】【23日13:05臺中市南屯區龍富十五路附近雜草疑似遭縱火，已撲滅，無傷亡】初(結)報,112-11-24
​【山域事故】【22日11:41嘉義縣阿里山鄉「排雲山莊」往下約2.5公里1日籍男子摔傷無法行走，空勤直升機及本署特搜共勤成功吊掛送醫】,112-11-24
​【地震】【23日12:26臺東縣政府東北方66.9公里(臺灣東部海域)發生芮氏規模4.7地震，無災情】,112-11-24
​【縱火】【23日08:54彰化縣永靖鄉永福路二段374巷住宅，情侶吵架後於樓梯轉角縱火，已撲滅，1男燒燙傷送醫】初(結)報,112-11-24
​【住宅火災】【23日08:24基隆市七堵區東新街住宅火災，已撲滅，1男燒燙傷、意識不清送醫】初(結)報,112-11-24
【學校火災】【23日07:14桃園市八德區永豐路609號「永豐高中」火災，已撲滅、無傷亡】初(結)報,112-11-24
​【縱火】【25日03:16臺北市大安區延吉街1機車火災，已撲滅，無傷亡，縱火犯由警方追緝中】,112-11-25
​【職業災害】【24日20:14臺北市松山區民權東路五段「民生水資中心」興建中工地3人受困，全數救出送醫】,112-11-25
​【山域事故】【24日15:04花蓮縣卓溪鄉喀西帕南山馬博橫斷1男山友高山症，請求空中救援，空勤直升機及本署特搜共勤成功吊掛】,112-11-25
​【山域事故】【24日10:30花蓮縣卓溪鄉南二段「北面山往南黑水塘」1男山友高山症、意識模糊請求救援，空勤直升機及本署特搜共勤成功吊掛】,112-11-25
【緊急救護-蜂螫】【臺東縣大武鄉「浸水古道」4.5公里處一行22人，其中3人遭蜂螫，消防已護送下山，全數送醫】,112-11-26
【工廠火災】【26日13:15臺中市健東路52巷「佑晟車業有限公司」工廠火災，已撲滅，無傷亡】,112-11-26
【一氧化碳中毒】【26日新竹縣尖石鄉「勞恩布妮民宿」露營區3人一氧化碳中毒送醫】,112-11-26
【船舶火災】【26日13:13高雄市小港漁港內「金豪富」漁船火災，已撲滅，無傷亡】,112-11-26
【山域事故】【26日09:00南投縣信義鄉「馬里亞文路山東峰」1女山友高山症、無法行走請求救援，空勤直升機及本署特搜共勤成功吊掛】,112-11-26
【山域事故】【26日04:40高雄市桃源區「轆轆谷山屋」1女山友高山症、無法行走請求救援，空勤直升機及本署特搜共勤成功吊掛】,112-11-26
【工廠火災】【26日08:58南投縣信義鄉卡里布安村1製茶廠倉庫火災，已撲滅，無傷亡】,112-11-26
【倉庫火災】【26日12:20新北市三重區環河南路「一心鋼琴公司」倉庫火災，已撲滅，無傷亡】,112-11-26
【住宅火災】【26日02:26南投縣南投市嶺興路住宅火災，已撲滅，無傷亡】,112-11-26
​ 【住宅火災】【25日16:43臺中市北區大誠街住宅火災，已撲滅，無傷亡】,112-11-26
【倉庫火災】【25日11:06台中市清水區護岸路倉庫火災，已撲滅，無傷亡】,112-11-26
【工廠火災】【25日08:48高雄市大寮區光明路二段工廠火災，已撲滅，無傷亡】,112-11-26
【倉庫火災】【27日04:52臺中市南屯區鎮和巷某倉庫火災，已撲滅，無傷亡】,112-11-27
【地震】【27日02:06宜蘭縣政府南方35.1公里(宜蘭縣近海)發生芮氏規模3.5地震，無災情】,112-11-27
【瓦斯洩漏】【29日01:19臺北市建國南路1段「台北科技大學學生餐廳」瓦斯洩漏，01:44已止漏，無傷亡】,112-11-29
【山域事故】【26日09:39屏東縣霧臺鄉「北大武山-霧頭山」彎刀縱走，一行2法國人(情侶)登山失聯，28日空勤直升機及本署特搜共勤成功吊掛】,112-11-29
【汽修廠火災】【28日10:42高雄市仁武區水管路汽修廠火災，11:19火勢撲滅，無傷亡】,112-11-29
【陸上交通事故】28日10:46高雄市仁武區「國道1號」南下361.6公里處，1統聯客運、2聯結車車禍事故，5輕傷送醫】,112-11-29
【職業災害】【28日11:25高雄市新興區民生一路和文橫一路交叉路口「興益發建設」興建工地，1工人土石掩埋受困，13:10救出無生命徵象送醫】,112-11-29
【縱火】【28日16:47彰化縣鹿港鎮美市街機車火災，已撲滅，無傷亡，縱火犯由警方追緝中】,112-11-29
【木材堆置場火災】【28日14:16屏東縣恆春鎮仁壽路104號「恆春鎮農會銀合歡木材堆置場」火災，29日01:43火勢撲滅，無傷亡】,112-11-29
【倉庫火災】【28日21:50臺南市柳營區工六路「隆順綠能倉庫」火災，22:36火勢控制，調派2挖土機及1怪手協助開挖滅火，持續搶救中，無傷亡】續報,112-11-29
【工地火災】【30日05:43高雄市岡山區柳橋西路1新建工地火災，已撲滅，無傷亡】初(結)報,112-11-30
【陸上交通事故-29日17:47宜蘭縣五結鄉協安路及公園二路口1計程車及1自小客車禍，共7人受傷，20:19全數送醫】初(結)報,112-11-30
【倉庫火災】【28日21:50臺南市柳營區工六路「隆順綠能倉庫」火災，已撲滅，無傷亡】結報,112-11-30
【住宅火災】【29日08:14臺南市學甲區民族路住宅火災，已撲滅，1人燒傷送醫】初(結)報,112-11-30
【住宅火災】【1日04:20臺北市南港區南深路19巷住宅火災，已撲滅，3輕微嗆傷送醫】,112-12-01
【工廠火災】【1日01:30新北市板橋區板城路「美事達企業有限公司」工廠火災，已撲滅，無傷亡】,112-12-01
【宮廟火災】【30日15:49土城區延壽路13巷「土城慈濟宮」火災，已撲滅，2人輕微嗆傷送醫】,112-12-01
【船舶火災】【30日11:29澎湖縣白沙鄉瓦硐村碼頭「金發財12號」漁船火災，已撲滅，1男全身約50％ 2度燒燙傷】,112-12-01
​【地震】【2日06:27臺東縣政府北北東方79.7公里(臺東縣長濱鄉)發生芮氏規模4.8地震，無災情】,112-12-02
​【地震】【1日23:11南投縣政府東北東方33.4公里(南投縣埔里鎮)發生芮氏規模4.1地震，無災情】,112-12-02
​【住宅火災】【1日09:58臺北市萬華區中華路2段住宅火災，已撲滅，救出12人，其中3人送醫，另殘火處理時發現1人明顯死亡】初(結)報,112-12-02
​【學校火災】【1日10:07新北市新店區民族路112號「耕莘健康管理專科學校」廢棄警衛室火災，已撲滅，無傷亡】,112-12-02
​【火災】【1日10:06臺中市大肚區文昌路二段住宅火災疑似自焚，已撲滅，1焦屍】,112-12-02
【大賣場火災】【3日03:59桃園市中壢區中華路二段家樂福中原店火災，已撲滅，無傷亡】,112-12-03
【屏東縣東港遶境活動-多人食物中毒送醫】,112-12-03
​【一氧化碳中毒】【22日19:59花蓮縣秀林鄉文蘭村1住宅2人一氧化碳中毒送醫】初(結)報,112-12-03
【縱火】【2日13:35新北市淡水區坪頂路住宅大樓附設健身房火災，已自撲，無傷亡，嫌犯由警方偵訊中】初(結)報,112-12-03
​【資源回收場火災】【2日10:51臺東縣臺東市中興路四段資源回收場火災，已撲滅，無傷亡】結報,112-12-03
​​【工地火災】【2日13:11臺東縣臺東市中興路六段新建工地火災，已撲滅，無傷亡】結報,112-12-03
​【學校火災】【2日10:09新北市三重區信義西街「正義國小附設幼稚園」火災，已自撲，無傷亡】,112-12-03
【資源回收廠火災】【3日15:41桃園市新屋區長祥路852號「鼎壢環保科技」資源回收廠火災，已撲滅，無傷亡】,112-12-04
【山域事故】【3日11:54臺中市和平區「屋我尾步道」三角點，1男無生命徵象，空勤直升機及本署特搜共勤成功吊掛送醫】,112-12-04
【倉庫火災】【5日16:50新北市樹林區大安路某倉庫火災，火勢撲滅，無傷亡】,112-12-05
【工廠火災暨消防人員受傷】【5日10:47新北市泰山區中港西路120巷某家具工廠火災，15:53火勢撲滅，3消防及1員工輕傷送醫】,112-12-05
【學校火災】【5日10:23臺南市東區大學路1號「成功大學自強校區」配電盤火災，已撲滅，無傷亡】,112-12-05
